Longitude,Latitude,date
-80.26,40.57,2012-06-16
-95.92,41.17,2009-06-28
-70.13,41.74,2009-07-05
-76.74,38.97,2009-06-27
-76.74,38.97,2009-06-28
-76.74,38.97,2009-07-01
-87.36,41.51,2009-07-13
-87.36,41.51,2009-07-20
-87.36,41.51,2009-07-25
-87.36,41.51,2009-08-01
-87.36,41.51,2009-08-06
-96.68,40.75,2015-06-11
-76.11,43.57,2010-05-22
-76.40,37.10,2009-07-12
-76.40,37.10,2009-07-24
-76.40,37.10,2009-08-03
-76.40,37.10,2010-06-21
-76.40,37.10,2010-07-02
-76.40,37.10,2010-07-13
-70.95,42.56,2009-07-08
-70.95,42.56,2009-07-22
-70.95,42.56,2009-08-04
-70.96,42.51,2009-06-28
-74.54,40.66,2009-06-27
-71.14,42.48,2009-06-26
-89.47,41.64,2009-06-28
-89.47,41.64,2010-05-25
-89.47,41.64,2010-06-26
-89.47,41.64,2010-07-07
-89.47,41.64,2011-06-16
-89.47,41.64,2011-07-02
-89.47,41.64,2012-06-22
-89.47,41.64,2016-07-08
-85.78,42.89,2009-06-27
-95.75,29.64,2009-06-28
-77.03,39.00,2009-06-29
-86.04,39.87,2009-07-07
-86.04,39.87,2009-08-11
-86.04,39.87,2009-08-18
-86.04,39.87,2009-08-25
-86.04,39.87,2009-09-02
-86.04,39.87,2010-06-07
-86.04,39.87,2010-06-21
-86.04,39.87,2010-07-05
-86.04,39.87,2010-07-13
-86.04,39.87,2010-07-19
-86.04,39.87,2010-07-27
-86.04,39.87,2010-08-03
-86.04,39.87,2010-08-10
-86.04,39.87,2010-08-17
-86.04,39.87,2010-08-24
-86.04,39.87,2011-06-07
-86.04,39.87,2011-06-28
-86.04,39.87,2011-07-19
-86.04,39.87,2011-07-26
-86.04,39.87,2011-08-02
-98.66,29.76,2009-07-06
-98.66,29.76,2009-07-14
-98.66,29.76,2009-08-13
-82.53,34.62,2009-07-02
-82.53,34.62,2009-07-03
-82.53,34.62,2009-07-12
-82.53,34.62,2009-07-22
-93.06,34.13,2009-07-01
-77.39,39.04,2009-07-06
-77.39,39.04,2009-07-09
-77.39,39.04,2009-08-12
-77.39,39.04,2009-08-14
-77.39,39.04,2009-08-20
-77.39,39.04,2010-05-06
-77.39,39.04,2010-05-20
-77.39,39.04,2010-06-11
-77.39,39.04,2010-07-29
-77.39,39.04,2010-08-12
-77.39,39.04,2011-06-18
-77.39,39.04,2011-07-08
-77.39,39.04,2011-08-04
-77.39,39.04,2011-08-19
-77.39,39.04,2012-05-29
-77.39,39.04,2012-06-02
-77.39,39.04,2012-06-13
-77.39,39.04,2012-06-17
-77.39,39.04,2013-06-11
-90.34,38.58,2009-06-29
-96.63,40.83,2009-07-12
-96.63,40.83,2009-07-22
-96.63,40.83,2009-08-02
-96.63,40.83,2009-08-05
-96.63,40.83,2009-08-15
-96.63,40.83,2009-08-21
-96.63,40.83,2010-05-30
-96.63,40.83,2011-06-06
-96.63,40.83,2011-06-15
-83.46,43.01,2009-07-28
-83.46,43.01,2009-07-30
-83.46,43.01,2009-08-03
-83.46,43.01,2009-08-15
-94.23,30.29,2010-07-02
-94.23,30.29,2011-05-13
-76.55,36.85,2009-06-29
-71.40,42.45,2009-07-05
-76.74,39.27,2009-06-30
-76.74,39.27,2009-07-16
-76.74,39.27,2009-07-18
-76.74,39.27,2009-07-20
-71.65,42.27,2009-06-29
-71.65,42.27,2009-06-30
-71.65,42.27,2009-07-01
-71.65,42.27,2009-07-06
-71.65,42.27,2009-07-11
-71.65,42.27,2009-07-19
-71.65,42.27,2009-07-26
-77.17,38.91,2009-07-02
-80.06,41.07,2009-06-30
-77.76,39.30,2010-07-15
-95.37,44.84,2009-07-04
-95.37,44.84,2009-07-05
-75.29,40.91,2009-06-30
-93.71,31.22,2009-06-04
-83.58,42.93,2011-05-16
-77.14,38.86,2009-06-30
-73.82,40.72,2009-07-01
-73.82,40.72,2010-06-15
-75.49,40.72,2009-07-01
-76.29,36.85,2009-06-30
-75.43,39.91,2009-07-07
-88.95,39.88,2009-07-09
-88.95,39.88,2009-07-21
-88.95,39.88,2009-08-07
-75.99,36.87,2009-07-01
-79.90,41.00,2009-07-10
-79.90,41.00,2009-08-03
-79.90,41.00,2009-08-04
-79.90,41.00,2009-08-14
-79.90,41.00,2009-08-30
-79.90,41.00,2009-09-03
-79.90,41.00,2010-08-08
-79.90,41.00,2011-07-01
-79.90,41.00,2011-07-17
-79.90,41.00,2011-08-29
-79.90,41.00,2011-09-06
-79.90,41.00,2011-09-11
-79.90,41.00,2011-09-22
-79.90,41.00,2011-09-25
-79.90,41.00,2011-09-26
-79.90,41.00,2011-09-27
-79.90,41.00,2012-08-08
-76.14,36.88,2009-07-01
-76.14,36.88,2009-07-06
-76.14,36.88,2009-08-02
-76.14,36.88,2009-09-09
-97.00,43.37,2011-06-23
-77.24,39.13,2009-06-27
-77.24,39.13,2009-07-02
-77.24,39.13,2009-07-03
-77.24,39.13,2009-07-04
-77.24,39.13,2009-07-16
-87.79,41.89,2009-07-04
-87.79,41.89,2009-07-27
-74.56,40.32,2009-07-05
-74.56,40.32,2010-07-01
-74.56,40.32,2010-07-07
-74.56,40.32,2011-07-04
-74.56,40.32,2011-07-17
-74.56,40.32,2011-07-31
-92.06,35.49,2009-07-02
-92.06,35.49,2009-07-11
-92.06,35.49,2009-07-27
-92.06,35.49,2009-08-13
-92.06,35.49,2010-04-15
-92.06,35.49,2010-04-28
-92.06,35.49,2011-06-09
-92.06,35.49,2011-06-17
-92.06,35.49,2011-08-23
-92.06,35.49,2011-08-28
-92.06,35.49,2011-09-08
-92.06,35.49,2011-09-09
-92.06,35.49,2011-09-10
-92.06,35.49,2011-09-14
-92.06,35.49,2011-09-28
-92.06,35.49,2013-06-09
-92.06,35.49,2013-06-18
-92.06,35.49,2013-09-01
-92.06,35.49,2014-04-12
-92.06,35.49,2014-06-23
-92.06,35.49,2014-07-17
-92.06,35.49,2014-09-05
-92.06,35.49,2014-09-07
-92.06,35.49,2014-09-08
-92.06,35.49,2014-09-09
-92.06,35.49,2014-10-05
-92.06,35.49,2015-05-27
-92.06,35.49,2015-09-06
-92.06,35.49,2015-09-18
-92.06,35.49,2016-06-12
-92.06,35.49,2016-10-02
-92.06,35.49,2016-10-05
-94.91,39.30,2009-07-02
-94.91,39.30,2009-07-08
-94.91,39.30,2009-07-25
-94.91,39.30,2009-08-10
-74.28,40.33,2011-05-15
-74.28,40.33,2013-05-09
-74.28,40.33,2009-07-03
-74.28,40.33,2009-07-04
-74.28,40.33,2010-06-20
-72.77,42.30,2009-07-14
-72.44,42.35,2009-07-26
-72.44,42.35,2010-07-17
-85.78,38.20,2009-07-10
-74.24,40.39,2009-07-04
-74.22,40.42,2009-07-03
-71.98,42.12,2009-08-12
-78.91,35.90,2009-07-07
-78.91,35.90,2009-07-21
-72.79,42.09,2009-07-07
-95.07,29.46,2009-07-04
-75.70,40.03,2009-07-06
-75.70,40.03,2009-07-09
-75.70,40.03,2009-07-26
-75.70,40.03,2009-08-04
-75.70,40.03,2009-08-10
-75.70,40.03,2009-08-19
-75.70,40.03,2010-07-12
-75.70,40.03,2010-07-25
-75.70,40.03,2010-07-27
-75.70,40.03,2010-08-01
-75.70,40.03,2010-09-12
-75.70,40.03,2011-04-30
-75.70,40.03,2011-05-15
-75.70,40.03,2011-05-24
-75.70,40.03,2011-05-31
-75.70,40.03,2011-06-09
-75.70,40.03,2011-06-15
-75.70,40.03,2011-07-04
-75.70,40.03,2011-07-06
-75.70,40.03,2011-07-31
-75.70,40.03,2011-08-01
-75.70,40.03,2011-08-17
-75.70,40.03,2012-06-06
-75.70,40.03,2012-07-08
-75.70,40.03,2012-07-22
-75.70,40.03,2012-08-11
-75.70,40.03,2013-06-14
-75.70,40.03,2013-06-22
-75.70,40.03,2013-08-01
-75.70,40.03,2013-08-14
-75.70,40.03,2013-08-15
-75.70,40.03,2013-08-19
-75.70,40.03,2013-08-21
-75.70,40.03,2014-06-08
-75.70,40.03,2014-06-14
-75.70,40.03,2014-06-20
-75.70,40.03,2014-07-24
-75.70,40.03,2014-08-11
-75.70,40.03,2014-08-16
-75.70,40.03,2014-08-20
-75.70,40.03,2014-08-24
-75.70,40.03,2014-08-26
-75.70,40.03,2014-09-04
-75.70,40.03,2015-06-03
-75.70,40.03,2015-06-11
-75.70,40.03,2015-08-11
-75.70,40.03,2015-08-23
-75.70,40.03,2015-08-24
-75.70,40.03,2015-08-29
-75.70,40.03,2016-06-13
-75.70,40.03,2016-06-18
-75.70,40.03,2016-06-30
-75.70,40.03,2016-08-03
-75.70,40.03,2016-08-10
-75.70,40.03,2016-08-15
-75.70,40.03,2016-08-19
-75.70,40.03,2016-08-28
-75.70,40.03,2016-09-04
-71.38,41.49,2010-06-02
-73.00,40.76,2009-07-12
-73.00,40.76,2009-08-02
-73.00,40.76,2011-07-01
-77.13,38.79,2009-07-06
-77.13,38.79,2009-08-08
-77.13,38.79,2009-09-15
-77.13,38.79,2010-05-26
-77.13,38.79,2010-06-01
-77.13,38.79,2010-07-22
-77.13,38.79,2011-05-24
-77.13,38.79,2011-06-29
-77.13,38.79,2011-07-10
-77.13,38.79,2011-09-02
-77.13,38.79,2012-06-25
-77.13,38.79,2012-06-28
-77.13,38.79,2012-07-09
-77.13,38.79,2015-06-23
-77.13,38.79,2015-06-24
-76.81,37.25,2009-07-05
-76.81,37.25,2009-07-11
-73.76,40.75,2009-07-06
-73.76,40.75,2009-07-13
-73.76,40.75,2009-07-27
-77.10,38.87,2009-07-10
-77.10,38.87,2009-07-18
-73.94,40.73,2009-07-06
-73.94,40.72,2009-07-06
-73.94,40.72,2010-07-14
-71.10,43.98,2009-07-03
-76.30,39.48,2009-07-07
-75.70,40.22,2009-07-07
-74.76,40.25,2009-07-16
-74.76,40.25,2009-08-06
-74.76,40.25,2009-08-14
-74.76,40.25,2011-06-19
-74.76,40.25,2011-07-02
-74.76,40.25,2011-07-11
-74.76,40.25,2012-06-08
-74.76,40.25,2012-07-08
-74.76,40.25,2014-06-27
-74.76,40.25,2014-07-11
-74.76,40.25,2014-07-18
-74.76,40.25,2014-07-25
-74.76,40.25,2015-06-26
-70.77,42.62,2009-07-10
-70.77,42.62,2009-07-12
-70.77,42.62,2009-07-27
-70.77,42.62,2009-08-03
-70.77,42.62,2009-08-04
-70.77,42.62,2012-07-01
-83.69,42.97,2010-06-05
-83.69,42.97,2010-06-06
-83.69,42.97,2010-06-17
-83.69,42.97,2011-06-12
-83.69,42.97,2011-06-16
-83.69,42.97,2011-07-07
-83.69,42.97,2014-06-12
-71.28,41.72,2009-08-06
-71.28,41.72,2009-08-25
-71.28,41.72,2010-07-14
-71.28,41.72,2010-07-21
-73.94,40.73,2009-07-07
-73.94,40.73,2009-07-08
-73.94,40.73,2009-07-15
-96.03,41.18,2009-07-25
-96.03,41.18,2009-09-08
-80.19,39.39,2009-08-03
-80.19,39.39,2009-08-04
-80.19,39.39,2010-07-15
-87.65,41.94,2009-07-07
-87.65,41.94,2009-07-23
-87.65,41.94,2009-07-28
-87.65,41.94,2009-08-07
-87.65,41.94,2009-08-14
-87.65,41.94,2009-08-21
-87.65,41.94,2010-07-26
-76.11,43.95,2009-07-09
-76.11,43.95,2009-07-10
-81.43,41.56,2009-07-10
-81.43,41.56,2009-08-19
-81.43,41.56,2010-06-28
-75.53,40.04,2009-07-10
-73.92,40.81,2009-07-04
-73.43,42.42,2009-07-30
-73.43,42.42,2009-08-14
-73.43,42.42,2009-08-20
-73.43,42.42,2009-08-27
-73.43,42.42,2009-09-02
-72.69,42.24,2009-07-12
-70.77,42.18,2009-07-11
-85.74,42.16,2009-08-01
-85.74,42.16,2012-06-16
-85.74,42.16,2012-06-23
-85.74,42.16,2013-06-14
-85.74,42.16,2015-06-20
-85.74,42.16,2016-06-18
-71.83,42.27,2009-07-11
-71.83,42.27,2009-07-27
-71.83,42.27,2010-05-17
-71.83,42.27,2010-05-25
-71.83,42.27,2010-06-10
-71.83,42.27,2010-06-27
-71.83,42.27,2010-07-06
-71.83,42.27,2010-07-08
-71.83,42.27,2010-07-09
-71.83,42.27,2011-06-10
-71.83,42.27,2011-06-26
-71.83,42.27,2011-07-05
-71.83,42.27,2012-05-27
-71.83,42.27,2012-06-14
-71.83,42.27,2012-06-17
-71.83,42.27,2012-06-19
-71.83,42.27,2013-06-09
-71.83,42.27,2013-06-23
-71.83,42.27,2013-07-08
-70.05,42.00,2009-07-25
-70.05,42.00,2011-06-25
-77.37,38.94,2009-07-11
-77.37,38.94,2009-07-19
-77.37,38.94,2009-08-02
-77.37,38.94,2009-08-08
-77.37,38.94,2009-08-16
-77.37,38.94,2009-08-24
-77.37,38.94,2010-06-13
-77.37,38.94,2010-06-14
-70.99,42.79,2009-07-20
-70.99,42.79,2009-08-06
-70.99,42.79,2010-07-21
-70.99,42.79,2010-07-28
-72.53,42.27,2009-07-31
-71.47,42.49,2009-07-12
-72.20,40.97,2009-07-12
-77.03,39.04,2009-07-12
-73.99,40.74,2009-07-21
-91.43,43.93,2009-07-12
-91.43,43.93,2009-08-15
-91.43,43.93,2009-08-16
-91.43,43.93,2009-08-25
-91.43,43.93,2009-08-27
-91.43,43.93,2010-04-12
-91.43,43.93,2010-06-02
-91.43,43.93,2010-06-15
-91.43,43.93,2010-08-18
-91.43,43.93,2011-06-11
-86.07,36.70,2014-08-15
-86.07,36.70,2015-05-10
-86.07,36.70,2015-06-15
-86.07,36.70,2016-04-13
-78.34,40.15,2009-08-29
-78.34,40.15,2009-09-13
-78.34,40.15,2010-07-13
-74.32,40.30,2009-07-17
-97.14,32.68,2009-08-17
-97.14,32.68,2009-08-18
-97.14,32.68,2010-05-25
-97.14,32.68,2010-06-11
-97.14,32.68,2010-07-30
-97.14,32.68,2010-09-15
-97.14,32.68,2013-07-17
-97.14,32.68,2014-05-30
-97.14,32.68,2014-06-19
-81.44,41.25,2009-07-13
-81.44,41.25,2009-08-13
-81.44,41.25,2009-08-25
-81.44,41.25,2010-05-30
-81.44,41.25,2010-06-07
-81.44,41.25,2010-06-17
-81.44,41.25,2010-06-25
-81.44,41.25,2010-07-23
-81.44,41.25,2010-08-16
-81.44,41.25,2011-06-05
-81.44,41.25,2011-06-21
-81.44,41.25,2011-07-06
-81.44,41.25,2011-07-16
-81.44,41.25,2011-07-29
-81.44,41.25,2011-08-20
-81.44,41.25,2011-08-26
-81.44,41.25,2012-06-12
-81.44,41.25,2012-06-22
-81.44,41.25,2012-07-02
-81.44,41.25,2012-07-24
-81.44,41.25,2012-08-22
-81.44,41.25,2013-07-05
-81.44,41.25,2013-07-19
-81.44,41.25,2013-07-27
-81.44,41.25,2013-08-07
-81.44,41.25,2013-08-17
-81.44,41.25,2013-08-24
-81.44,41.25,2013-08-31
-81.44,41.25,2014-06-17
-81.44,41.25,2014-06-22
-81.44,41.25,2014-06-28
-81.44,41.25,2014-07-02
-81.44,41.25,2014-07-15
-81.44,41.25,2014-08-01
-81.44,41.25,2014-08-09
-81.44,41.25,2014-08-16
-81.44,41.25,2014-08-22
-81.44,41.25,2014-08-31
-81.44,41.25,2014-09-07
-81.44,41.25,2015-06-15
-81.44,41.25,2015-06-26
-81.44,41.25,2015-07-07
-81.44,41.25,2015-07-13
-81.44,41.25,2015-08-02
-81.44,41.25,2015-08-08
-81.44,41.25,2015-08-15
-81.44,41.25,2015-08-24
-81.44,41.25,2015-08-31
-81.44,41.25,2015-09-04
-81.44,41.25,2016-06-10
-81.44,41.25,2016-06-15
-81.44,41.25,2016-06-22
-81.44,41.25,2016-07-05
-81.44,41.25,2016-07-15
-81.44,41.25,2016-08-03
-81.44,41.25,2016-08-17
-81.44,41.25,2016-08-24
-80.37,41.04,2009-07-15
-80.37,41.04,2009-08-08
-89.12,45.83,2009-07-20
-93.71,41.64,2009-07-13
-77.00,38.96,2009-07-14
-94.58,39.05,2009-08-03
-69.82,43.89,2009-07-15
-103.35,29.69,2009-07-03
-77.31,38.68,2009-07-16
-80.97,35.48,2009-07-16
-80.97,35.48,2009-07-22
-76.61,39.47,2009-07-11
-92.82,45.04,2009-07-16
-86.22,39.88,2010-06-10
-86.22,39.88,2010-07-09
-77.08,38.91,2009-07-15
-77.24,38.92,2009-07-19
-90.69,40.47,2011-05-11
-77.15,39.08,2009-08-20
-77.15,39.08,2009-08-27
-93.67,41.60,2009-08-03
-93.67,41.60,2009-08-14
-106.42,41.10,2009-07-07
-77.00,38.89,2009-08-01
-75.43,39.90,2009-08-13
-75.43,39.90,2009-08-30
-75.43,39.90,2011-06-05
-75.43,39.90,2011-06-21
-75.43,39.90,2011-07-04
-75.43,39.90,2011-07-21
-75.43,39.90,2011-08-11
-75.43,39.90,2011-08-14
-75.43,39.90,2012-06-02
-75.43,39.90,2012-06-15
-75.43,39.90,2012-06-21
-75.43,39.90,2013-06-09
-75.43,39.90,2013-07-21
-75.43,39.90,2013-08-04
-75.43,39.90,2013-08-11
-75.43,39.90,2013-08-17
-75.43,39.90,2013-08-21
-75.43,39.90,2013-08-25
-75.43,39.90,2013-08-27
-75.43,39.90,2013-08-29
-75.43,39.90,2013-09-04
-75.43,39.90,2014-06-12
-75.43,39.90,2014-08-17
-75.43,39.90,2015-05-25
-75.43,39.90,2015-08-02
-75.43,39.90,2015-08-12
-75.43,39.90,2015-08-13
-75.43,39.90,2015-08-29
-75.43,39.90,2016-06-06
-75.43,39.90,2016-07-27
-75.43,39.90,2016-07-31
-75.43,39.90,2016-08-16
-73.85,40.72,2009-07-24
-73.85,40.72,2009-08-04
-74.33,40.68,2009-07-16
-73.88,40.72,2009-07-16
-73.88,40.72,2009-07-17
-70.98,43.98,2009-07-26
-73.98,40.66,2009-07-17
-73.28,40.89,2009-08-08
-73.28,40.89,2010-05-15
-76.62,39.36,2009-07-18
-70.35,43.96,2009-07-18
-70.35,43.96,2009-07-19
-70.35,43.96,2009-07-25
-74.96,40.57,2009-07-19
-72.33,42.26,2009-08-10
-71.19,42.33,2009-07-20
-71.19,42.33,2010-09-20
-82.90,40.15,2010-06-05
-71.19,42.43,2009-07-20
-71.19,42.43,2009-07-27
-71.19,42.43,2009-08-03
-71.19,42.43,2009-08-12
-71.19,42.43,2010-06-29
-71.19,42.43,2013-07-18
-71.19,42.43,2014-07-08
-73.53,40.67,2009-07-22
-73.53,40.67,2009-07-28
-85.02,41.08,2011-05-12
-85.02,41.08,2012-03-08
-85.10,41.10,2009-08-06
-87.83,42.57,2009-08-26
-87.83,42.57,2010-07-02
-87.83,42.57,2010-07-13
-87.83,42.57,2010-07-29
-87.83,42.57,2011-07-18
-72.59,42.47,2009-07-22
-76.41,42.39,2009-07-07
-76.41,42.39,2009-07-27
-75.50,40.03,2009-07-22
-89.74,38.73,2009-08-27
-76.14,36.79,2009-07-23
-76.14,36.79,2009-09-08
-76.14,36.79,2010-04-05
-76.14,36.79,2010-05-06
-76.14,36.79,2010-05-28
-76.14,36.79,2010-06-15
-76.14,36.79,2010-07-17
-76.14,36.79,2011-04-29
-75.71,39.59,2009-07-23
-76.80,42.19,2009-07-23
-77.64,39.28,2009-07-28
-71.45,42.17,2009-07-17
-71.45,42.17,2009-07-24
-71.41,42.61,2009-07-22
-89.88,38.71,2009-08-18
-89.88,38.71,2009-08-27
-89.88,38.72,2009-08-27
-89.88,38.72,2009-08-30
-89.88,38.72,2009-09-08
-72.48,41.40,2009-07-25
-77.40,38.91,2009-07-27
-77.29,38.85,2009-07-21
-81.82,38.38,2009-09-19
-81.82,38.38,2011-05-29
-81.82,38.38,2011-06-06
-81.82,38.38,2011-06-10
-81.82,38.38,2011-06-11
-81.82,38.38,2012-05-05
-89.90,38.74,2009-09-01
-74.25,40.04,2009-07-27
-74.25,40.04,2010-06-11
-74.25,40.04,2010-06-16
-82.46,40.39,2009-08-14
-82.46,40.39,2011-06-23
-82.46,40.39,2011-07-15
-82.46,40.39,2011-07-22
-82.46,40.39,2011-07-29
-82.46,40.39,2011-08-13
-82.46,40.39,2011-08-21
-82.46,40.39,2011-09-08
-82.46,40.39,2012-05-24
-82.46,40.39,2012-05-28
-82.46,40.39,2012-06-01
-82.46,40.39,2012-06-04
-80.87,35.05,2009-07-29
-85.06,35.92,2009-08-06
-89.93,38.73,2009-08-05
-89.93,38.73,2009-10-05
-80.89,35.41,2009-07-28
-80.89,35.41,2009-08-06
-81.45,34.23,2009-07-28
-81.45,34.23,2009-07-29
-81.45,34.23,2010-05-17
-81.45,34.23,2010-07-23
-80.76,35.20,2009-08-03
-80.76,35.20,2009-08-13
-89.88,38.78,2009-08-26
-89.88,38.78,2009-09-10
-89.88,38.78,2009-09-19
-89.88,38.78,2009-09-25
-89.88,38.78,2009-10-03
-81.26,35.57,2010-07-10
-81.26,35.57,2010-07-19
-81.26,35.57,2010-08-07
-81.26,35.57,2010-08-15
-81.26,35.57,2010-08-30
-81.26,35.57,2011-06-07
-81.26,35.57,2011-06-16
-81.26,35.57,2011-06-30
-81.26,35.57,2011-07-19
-81.26,35.57,2011-07-26
-81.26,35.57,2011-08-10
-81.26,35.57,2011-08-17
-89.88,38.72,2009-08-28
-82.81,40.01,2009-07-30
-82.81,40.01,2009-08-09
-89.93,38.73,2009-08-19
-89.93,38.73,2009-08-22
-89.93,38.73,2009-08-27
-89.93,38.73,2009-09-03
-89.93,38.73,2009-09-17
-89.87,38.75,2009-08-22
-89.87,38.75,2009-08-29
-89.87,38.75,2009-09-05
-89.87,38.75,2009-09-12
-89.87,38.75,2009-09-19
-89.87,38.75,2009-09-26
-75.38,40.58,2009-08-04
-75.38,40.58,2009-08-15
-75.38,40.58,2009-08-20
-75.38,40.58,2009-08-24
-75.38,40.58,2009-09-03
-75.38,40.58,2009-09-07
-75.38,40.58,2009-09-20
-75.38,40.58,2010-06-02
-75.38,40.58,2010-06-06
-75.38,40.58,2010-06-15
-75.38,40.58,2010-06-25
-75.38,40.58,2010-07-04
-75.38,40.58,2010-07-11
-75.38,40.58,2010-07-20
-75.38,40.58,2010-07-30
-75.38,40.58,2010-08-08
-75.38,40.58,2010-08-13
-75.38,40.58,2010-08-20
-75.38,40.58,2010-08-27
-75.38,40.58,2011-06-10
-75.38,40.58,2011-06-19
-75.38,40.58,2011-06-28
-75.38,40.58,2011-07-08
-75.38,40.58,2011-07-13
-75.38,40.58,2011-07-24
-75.38,40.58,2011-08-05
-75.38,40.58,2014-06-21
-75.38,40.58,2014-06-23
-75.38,40.58,2014-06-26
-75.38,40.58,2014-07-01
-75.38,40.58,2014-07-05
-75.38,40.58,2014-07-16
-75.38,40.58,2014-07-20
-75.38,40.58,2014-08-03
-75.38,40.58,2014-08-06
-75.38,40.58,2014-08-09
-75.38,40.58,2014-08-10
-75.38,40.58,2014-08-15
-75.38,40.58,2014-08-18
-75.38,40.58,2015-05-14
-75.38,40.58,2015-05-22
-75.38,40.58,2015-05-27
-75.38,40.58,2015-06-06
-75.38,40.58,2015-06-10
-75.38,40.58,2015-06-21
-75.38,40.58,2015-06-24
-75.38,40.58,2015-06-30
-75.38,40.58,2015-07-05
-75.38,40.58,2015-07-12
-75.38,40.58,2015-07-16
-75.38,40.58,2015-07-21
-75.38,40.58,2015-07-31
-75.38,40.58,2015-08-22
-75.38,40.58,2015-08-25
-75.38,40.58,2016-06-06
-75.38,40.58,2016-06-13
-75.38,40.58,2016-06-15
-75.38,40.58,2016-06-19
-75.38,40.58,2016-06-24
-75.38,40.58,2016-07-03
-75.38,40.58,2016-07-10
-75.38,40.58,2016-07-15
-88.14,41.69,2009-08-02
-89.88,38.73,2009-08-26
-89.88,38.73,2009-09-16
-89.88,38.73,2009-09-23
-89.88,38.73,2009-09-30
-88.09,41.77,2009-08-03
-83.53,42.36,2009-08-09
-83.53,42.36,2009-08-11
-83.53,42.36,2009-08-18
-83.53,42.36,2009-08-20
-83.53,42.36,2009-08-25
-83.53,42.36,2011-06-20
-83.53,42.36,2011-06-23
-83.53,42.36,2011-06-25
-83.53,42.36,2011-06-26
-83.53,42.36,2011-06-27
-83.53,42.36,2011-07-10
-83.53,42.36,2011-07-20
-83.53,42.36,2013-06-22
-83.53,42.36,2013-06-23
-83.53,42.36,2013-07-06
-83.53,42.36,2013-07-12
-83.53,42.36,2013-07-15
-83.53,42.36,2013-08-12
-90.34,38.62,2009-08-07
-90.34,38.62,2010-06-06
-90.34,38.62,2010-07-12
-90.34,38.62,2011-06-22
-90.34,38.62,2011-07-08
-90.34,38.62,2011-07-19
-90.34,38.62,2011-07-28
-90.34,38.62,2011-07-30
-90.34,38.62,2011-08-05
-90.34,38.62,2011-08-19
-90.34,38.62,2012-06-02
-90.34,38.62,2012-06-05
-90.34,38.62,2012-06-18
-90.34,38.62,2012-06-29
-88.32,41.91,2009-08-19
-89.75,38.77,2009-08-31
-83.78,43.03,2010-07-04
-83.78,43.03,2011-06-17
-83.78,43.03,2011-07-01
-83.78,43.03,2011-07-09
-83.78,43.03,2011-09-01
-83.78,43.03,2011-09-02
-88.15,41.79,2009-08-07
-87.94,41.79,2012-05-29
-87.94,41.79,2012-07-10
-87.94,41.79,2013-06-28
-87.94,41.79,2014-08-19
-87.94,41.79,2015-08-19
-87.94,41.79,2016-07-06
-87.96,42.16,2009-08-19
-97.86,32.40,2009-08-12
-87.95,41.35,2011-05-12
-75.38,43.09,2009-08-18
-75.38,43.09,2010-07-25
-74.05,41.92,2010-05-10
-74.05,41.92,2010-06-13
-74.05,41.92,2010-07-25
-74.05,41.92,2010-08-05
-74.05,41.92,2010-08-10
-74.05,41.92,2010-08-16
-74.05,41.92,2011-06-20
-74.05,41.92,2011-07-05
-74.05,41.92,2011-07-10
-74.05,41.92,2012-07-07
-74.05,41.92,2012-07-14
-86.19,42.65,2009-08-11
-97.71,30.43,2009-08-11
-97.71,30.43,2009-09-24
-97.71,30.43,2010-05-05
-97.71,30.43,2010-08-25
-97.71,30.43,2010-10-12
-97.71,30.43,2011-04-20
-97.71,30.43,2011-05-05
-97.71,30.43,2011-05-12
-97.71,30.43,2012-05-09
-97.71,30.43,2012-05-16
-97.71,30.43,2012-06-13
-97.71,30.43,2012-08-07
-97.71,30.43,2012-09-06
-97.71,30.43,2013-05-05
-97.71,30.43,2013-05-11
-97.71,30.43,2013-05-19
-97.71,30.43,2013-05-28
-97.71,30.43,2013-06-07
-97.71,30.43,2013-06-13
-97.71,30.43,2014-04-27
-97.71,30.43,2014-05-01
-97.71,30.43,2014-05-08
-97.71,30.43,2014-05-14
-97.71,30.43,2014-05-19
-97.71,30.43,2014-05-31
-97.71,30.43,2014-08-26
-97.71,30.43,2015-04-22
-97.71,30.43,2015-05-04
-97.71,30.43,2015-05-06
-97.71,30.43,2015-08-22
-97.71,30.43,2016-04-08
-97.71,30.43,2016-04-15
-97.71,30.43,2016-06-22
-97.71,30.43,2016-09-04
-88.06,44.16,2010-05-23
-88.06,44.16,2010-06-13
-88.06,44.16,2011-07-11
-88.06,44.16,2014-07-05
-73.06,41.23,2009-08-11
-87.84,41.82,2009-08-15
-70.77,42.58,2009-08-12
-83.06,42.67,2009-08-07
-83.06,42.67,2011-06-20
-83.06,42.67,2012-07-11
-83.06,42.67,2013-07-30
-83.06,42.67,2014-07-13
-83.06,42.67,2016-07-05
-83.06,42.67,2016-07-06
-83.06,42.67,2016-07-08
-90.61,41.55,2009-08-25
-92.83,45.09,2009-08-14
-87.73,41.95,2010-06-14
-87.73,41.95,2010-07-03
-87.06,35.56,2009-08-23
-73.16,44.01,2009-08-16
-73.16,44.01,2009-08-20
-67.69,44.50,2009-08-17
-89.89,38.71,2009-09-04
-89.89,38.71,2009-09-11
-89.89,38.71,2009-09-15
-89.89,38.71,2009-09-21
-89.89,38.71,2009-09-26
-89.89,38.71,2009-09-27
-89.89,38.71,2009-10-04
-89.89,38.71,2009-10-05
